Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:21,2023-08-01 15:29:24,3.278s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:24,2023-08-01 15:29:24,0.462s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:24,2023-08-01 15:29:25,0.397s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:25,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:25,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:25,0.000s,PASSED
"randomNumber = ""0878"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:25,0.008s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:25,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:25,0.386s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:29:25,2023-08-01 15:29:26,0.288s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:29:26,2023-08-01 15:29:26,0.320s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:29:26,2023-08-01 15:29:26,0.308s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:29:26,2023-08-01 15:29:26,0.195s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:29:26,2023-08-01 15:29:30,4.012s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:29:30,2023-08-01 15:29:31,0.211s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:29:31,2023-08-01 15:29:31,0.186s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0881 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:29:31,2023-08-01 15:29:50,19.366s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:29:31,2023-08-01 15:29:33,1.917s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:29:33,2023-08-01 15:29:33,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:33,2023-08-01 15:29:43,10.096s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:43,2023-08-01 15:29:44,0.439s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:44,0.345s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:44,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:44,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:44,0.000s,PASSED
"randomNumber = ""0881"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:44,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:44,0.016s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:29:44,2023-08-01 15:29:45,0.440s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:29:45,2023-08-01 15:29:45,0.235s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:29:45,2023-08-01 15:29:45,0.283s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:29:45,2023-08-01 15:29:45,0.315s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:29:45,2023-08-01 15:29:46,0.266s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:29:46,2023-08-01 15:29:50,4.016s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:29:50,2023-08-01 15:29:50,0.238s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:29:50,2023-08-01 15:29:50,0.223s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0882 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:29:50,2023-08-01 15:30:03,12.914s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:29:51,2023-08-01 15:29:53,1.966s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:29:53,2023-08-01 15:29:53,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:53,2023-08-01 15:29:56,2.950s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:29:56,2023-08-01 15:29:56,0.823s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:56,2023-08-01 15:29:57,0.399s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:57,0.379s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:57,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:57,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:57,0.000s,PASSED
"randomNumber = ""0882"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:57,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:57,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:29:57,2023-08-01 15:29:58,0.333s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:29:58,2023-08-01 15:29:58,0.259s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:29:58,2023-08-01 15:29:58,0.264s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:29:58,2023-08-01 15:29:58,0.300s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:29:58,2023-08-01 15:29:59,0.219s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:29:59,2023-08-01 15:30:03,4.021s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:03,2023-08-01 15:30:03,0.237s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:03,2023-08-01 15:30:03,0.206s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0883 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:30:03,2023-08-01 15:30:17,13.798s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:30:04,2023-08-01 15:30:05,1.821s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:30:05,2023-08-01 15:30:05,0.128s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:05,2023-08-01 15:30:09,4.015s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:09,2023-08-01 15:30:11,1.138s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.289s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.264s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.000s,PASSED
"randomNumber = ""0883"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:11,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:30:11,2023-08-01 15:30:12,0.334s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:30:12,2023-08-01 15:30:12,0.239s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:30:12,2023-08-01 15:30:12,0.229s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:12,2023-08-01 15:30:12,0.286s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:12,2023-08-01 15:30:12,0.213s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:30:12,2023-08-01 15:30:16,4.005s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:16,2023-08-01 15:30:17,0.206s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:17,2023-08-01 15:30:17,0.221s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0884 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:30:17,2023-08-01 15:30:40,23.083s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:30:17,2023-08-01 15:30:19,1.940s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:30:19,2023-08-01 15:30:19,0.129s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:19,2023-08-01 15:30:32,12.449s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:32,2023-08-01 15:30:33,1.355s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:33,2023-08-01 15:30:34,0.423s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.433s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.000s,PASSED
"randomNumber = ""0884"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:34,0.381s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:30:34,2023-08-01 15:30:35,0.287s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:30:35,2023-08-01 15:30:35,0.268s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:35,2023-08-01 15:30:35,0.333s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:35,2023-08-01 15:30:36,0.283s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:30:36,2023-08-01 15:30:40,4.013s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:40,2023-08-01 15:30:40,0.213s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:40,2023-08-01 15:30:40,0.182s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0885 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:30:40,2023-08-01 15:30:54,14.271s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:30:40,2023-08-01 15:30:42,1.925s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:30:42,2023-08-01 15:30:42,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:42,2023-08-01 15:30:47,4.314s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:47,2023-08-01 15:30:48,0.894s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.371s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.377s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.000s,PASSED
"randomNumber = ""0885"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:48,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:30:48,2023-08-01 15:30:49,0.343s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:30:49,2023-08-01 15:30:49,0.279s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:30:49,2023-08-01 15:30:49,0.304s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:49,2023-08-01 15:30:50,0.278s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:50,2023-08-01 15:30:50,0.238s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:30:50,2023-08-01 15:30:54,4.005s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:30:54,2023-08-01 15:30:54,0.207s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:30:54,2023-08-01 15:30:54,0.191s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0886 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:30:54,2023-08-01 15:31:20,25.309s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:30:55,2023-08-01 15:30:57,1.921s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:30:57,2023-08-01 15:30:57,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:30:57,2023-08-01 15:31:12,15.589s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:12,2023-08-01 15:31:13,0.584s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:13,2023-08-01 15:31:13,0.366s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:13,2023-08-01 15:31:14,0.332s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.000s,PASSED
"randomNumber = ""0886"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.381s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:14,0.270s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:14,2023-08-01 15:31:15,0.354s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:15,2023-08-01 15:31:15,0.265s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:15,2023-08-01 15:31:15,0.221s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:31:15,2023-08-01 15:31:19,4.005s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:19,2023-08-01 15:31:19,0.206s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:19,2023-08-01 15:31:20,0.237s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0887 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:31:20,2023-08-01 15:31:33,12.977s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:31:20,2023-08-01 15:31:22,1.857s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:31:22,2023-08-01 15:31:22,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:22,2023-08-01 15:31:25,2.993s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:25,2023-08-01 15:31:26,1.159s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:26,2023-08-01 15:31:27,0.340s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.269s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.008s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.000s,PASSED
"randomNumber = ""0887"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.414s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:27,0.272s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:27,2023-08-01 15:31:28,0.256s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:28,2023-08-01 15:31:28,0.277s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:28,2023-08-01 15:31:28,0.210s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:31:28,2023-08-01 15:31:32,4.003s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:32,2023-08-01 15:31:32,0.190s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:32,2023-08-01 15:31:33,0.193s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0888 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:31:33,2023-08-01 15:31:46,13.670s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:31:33,2023-08-01 15:31:35,1.925s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:31:35,2023-08-01 15:31:35,0.125s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:35,2023-08-01 15:31:39,3.531s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:39,2023-08-01 15:31:40,1.214s,PASSED
