Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/REGISTER/Prefix ID/0878 XL,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:05:58,2023-08-01 15:11:18,5m - 19.675s,FAILED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:05:59,2023-08-01 15:06:00,1.724s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:06:00,2023-08-01 15:06:01,0.128s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:06:01,2023-08-01 15:06:34,32.922s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:06:34,2023-08-01 15:07:05,31.115s,FAILED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:07:05,2023-08-01 15:07:36,31.139s,FAILED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:07:36,2023-08-01 15:08:07,31.172s,FAILED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:08:07,2023-08-01 15:08:07,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:08:07,2023-08-01 15:08:07,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:08:07,2023-08-01 15:08:07,0.000s,PASSED
"randomNumber = ""0878"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:08:07,2023-08-01 15:08:07,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:08:07,2023-08-01 15:08:07,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:08:07,2023-08-01 15:08:38,31.164s,FAILED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:08:38,2023-08-01 15:09:09,31.144s,FAILED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:09:09,2023-08-01 15:09:40,31.189s,FAILED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:09:40,2023-08-01 15:10:12,31.205s,FAILED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:10:12,2023-08-01 15:10:43,31.192s,FAILED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:10:43,2023-08-01 15:10:47,4.008s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:10:47,2023-08-01 15:10:47,0.110s,FAILED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:10:47,2023-08-01 15:11:18,31.130s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0881 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:11:18,2023-08-01 15:16:36,5m - 17.501s,FAILED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:11:19,2023-08-01 15:11:20,1.805s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:11:20,2023-08-01 15:11:20,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:11:20,2023-08-01 15:11:51,30.552s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:11:51,2023-08-01 15:12:22,31.183s,FAILED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:12:22,2023-08-01 15:12:53,31.173s,FAILED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:12:53,2023-08-01 15:13:25,31.137s,FAILED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:13:25,2023-08-01 15:13:25,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:13:25,2023-08-01 15:13:25,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:13:25,2023-08-01 15:13:25,0.000s,PASSED
"randomNumber = ""0881"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:13:25,2023-08-01 15:13:25,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:13:25,2023-08-01 15:13:25,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:13:25,2023-08-01 15:13:56,31.176s,FAILED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:13:56,2023-08-01 15:14:27,31.177s,FAILED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:14:27,2023-08-01 15:14:58,31.135s,FAILED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:14:58,2023-08-01 15:15:29,31.121s,FAILED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:15:29,2023-08-01 15:16:00,31.171s,FAILED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:16:00,2023-08-01 15:16:04,4.007s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:16:04,2023-08-01 15:16:04,0.087s,FAILED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:16:04,2023-08-01 15:16:36,31.188s,FAILED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0882 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:16:36,2023-08-01 15:16:51,15.125s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:16:36,2023-08-01 15:16:38,1.812s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:16:38,2023-08-01 15:16:38,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:16:38,2023-08-01 15:16:44,5.781s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:16:44,2023-08-01 15:16:45,0.877s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.301s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.278s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.001s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.000s,PASSED
"randomNumber = ""0882"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:45,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:16:45,2023-08-01 15:16:46,0.291s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:16:46,2023-08-01 15:16:46,0.207s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:16:46,2023-08-01 15:16:46,0.230s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:16:46,2023-08-01 15:16:46,0.238s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:16:46,2023-08-01 15:16:46,0.185s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:16:46,2023-08-01 15:16:50,4.016s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:16:50,2023-08-01 15:16:51,0.208s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:16:51,2023-08-01 15:16:51,0.150s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0883 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:16:51,2023-08-01 15:17:03,12.537s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:16:51,2023-08-01 15:16:53,1.877s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:16:53,2023-08-01 15:16:53,0.125s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:16:53,2023-08-01 15:16:56,2.938s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:16:56,2023-08-01 15:16:57,0.800s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:16:57,2023-08-01 15:16:57,0.381s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:16:57,2023-08-01 15:16:58,0.361s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.000s,PASSED
"randomNumber = ""0883"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.310s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.260s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:58,0.268s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:16:58,2023-08-01 15:16:59,0.308s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:16:59,2023-08-01 15:16:59,0.202s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:16:59,2023-08-01 15:17:03,4.007s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:03,2023-08-01 15:17:03,0.189s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:03,2023-08-01 15:17:03,0.179s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0884 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:17:03,2023-08-01 15:17:15,12.034s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:17:04,2023-08-01 15:17:06,1.912s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:17:06,2023-08-01 15:17:06,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:06,2023-08-01 15:17:08,2.713s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:08,2023-08-01 15:17:09,0.796s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:09,2023-08-01 15:17:09,0.292s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:09,2023-08-01 15:17:10,0.258s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.001s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.000s,PASSED
"randomNumber = ""0884"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.291s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.232s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:10,0.234s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:10,2023-08-01 15:17:11,0.228s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:11,2023-08-01 15:17:11,0.232s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:17:11,2023-08-01 15:17:15,4.022s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:15,2023-08-01 15:17:15,0.195s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:15,2023-08-01 15:17:15,0.178s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0885 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:17:15,2023-08-01 15:17:27,11.724s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:17:16,2023-08-01 15:17:18,1.900s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:17:18,2023-08-01 15:17:18,0.128s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:18,2023-08-01 15:17:20,2.221s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:20,2023-08-01 15:17:21,0.897s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.344s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.289s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.000s,PASSED
"randomNumber = ""0885"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:21,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:17:21,2023-08-01 15:17:22,0.299s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:17:22,2023-08-01 15:17:22,0.264s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:17:22,2023-08-01 15:17:22,0.224s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:22,2023-08-01 15:17:22,0.236s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:22,2023-08-01 15:17:23,0.203s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:17:23,2023-08-01 15:17:27,4.048s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:27,2023-08-01 15:17:27,0.171s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:27,2023-08-01 15:17:27,0.181s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0886 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:17:27,2023-08-01 15:17:59,31.926s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:17:27,2023-08-01 15:17:29,1.956s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:17:29,2023-08-01 15:17:29,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:29,2023-08-01 15:17:52,22.993s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:52,2023-08-01 15:17:53,0.441s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.314s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.270s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.000s,PASSED
"randomNumber = ""0886"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:53,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:17:53,2023-08-01 15:17:54,0.283s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:17:54,2023-08-01 15:17:54,0.212s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:17:54,2023-08-01 15:17:54,0.252s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:54,2023-08-01 15:17:54,0.229s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:54,2023-08-01 15:17:55,0.183s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:17:55,2023-08-01 15:17:59,4.010s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:17:59,2023-08-01 15:17:59,0.152s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:17:59,2023-08-01 15:17:59,0.174s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0887 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:17:59,2023-08-01 15:18:11,11.735s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:17:59,2023-08-01 15:18:01,1.873s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:18:01,2023-08-01 15:18:01,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:01,2023-08-01 15:18:04,2.246s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:04,2023-08-01 15:18:04,0.810s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:04,2023-08-01 15:18:05,0.405s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.320s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.000s,PASSED
"randomNumber = ""0887"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:05,0.313s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:05,2023-08-01 15:18:06,0.258s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:06,2023-08-01 15:18:06,0.261s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:06,2023-08-01 15:18:06,0.263s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:06,2023-08-01 15:18:06,0.207s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:18:06,2023-08-01 15:18:10,4.008s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:10,2023-08-01 15:18:11,0.168s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:11,2023-08-01 15:18:11,0.165s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0888 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:18:11,2023-08-01 15:18:23,12.209s,PASSED
